event_category,event_action,event_label,total_events,unique_events
city_landing,price_button_submit,Pskov / Показать предложения (50),11,10
City Page,Page Visit,Bilbao,41,31
city_landing,filters-categories_click,Porto / Сначала самые дешевые,2,1
city_landing,price_button_submit,Antalya / Показать предложения (6),17,16
city_landing,dates_filter_mobile,Kyiv / Сегодня,64,56
city_landing,filters-categories_click,Suzdal / ЭКСКУРСИЯ ПО СУЗДАЛЮ ЗАКАЗАТЬ,1,1
city_landing,filters-categories_click,Prague / ПРАГА ДОСТОПРИМЕЧАТЕЛЬНОСТИ ЭКСКУРСИИ,1,1
city_landing,price_button_submit,Paphos / Показать предложения (28),29,26
city_landing,filters-categories_click,Kaliningrad / КАЛИНИНГРАД ЭКСКУРСИИ ПО ГОРОДУ,2,2
city_landing,search-tools-button_open,Tobolsk / Выбрано: 2,2,1
city_landing,search-tools-button_open,Perm / Сортировка По рейтингу,2,2
city_landing,price_button_submit,Irkutsk / Показать предложения (65),1,1
city_landing,price_button_submit,Crete / Показать предложения (39),2,2
city_landing,price_button_submit,Belek / Показать предложения (71),2,2
city_landing,ticket-type_checkbox,Geneva / Групповая,1,1
city_landing,search-tools-button_open,Sochi / Категории Индивидуальные,1,1
city_landing,filters-categories_click,Kostroma / Необычные,5,5
city_landing,price_button_submit,Krakow / Показать предложения (4),5,5
city_landing,search-tools-button_open,Cancun / Выбрано: 0,5,5
city_landing,price_button_submit,Porto / Показать предложения (7),1,1
city_landing,price_button_submit,Vladikavkaz / Показать предложения (53),13,13
city_landing,price_button_submit,Kaluga / Показать предложения (12),2,2
city_landing,filters-categories_click,Tver / ОДНОДНЕВНЫЕ ЭКСКУРСИИ ИЗ ТВЕРИ НА АВТОБУСЕ,1,1
city_landing,ticket-type_checkbox,Siena / Мини-группа,1,1
city_landing,search-tools-button_open,Kemer / Сортировка Сначала самые дешевые,1,1
city_landing,price_button_submit,Cyprus / Показать предложения (9),3,3
city_landing,price_button_submit,Kaliningrad / Показать предложения (260),2,2
city_landing,price_button_submit,Budapest / Показать предложения (46),9,6
city_landing,dates_filter_mobile,Gaspra / Завтра,1,1
city_landing,search-tools-button_open,Pskov / ЭКСКУРСИИ В ПУШГОРЫ ИЗ ПСКОВА,2,2
city_landing,filters-categories_click,Svetlogorsk / ОБЗОРНАЯ ЭКСКУРСИЯ ПО СВЕТЛОГОРСКУ,2,1
city_landing,search-tools-button_open,Yerevan / ГРУППОВЫЕ ЭКСКУРСИИ В ЕРЕВАНЕ,2,2
city_landing,search-tools-button_open,Istanbul / Selected: 0,1,1
city_landing,search-tools-button_open,Izhevsk / Выбрано: 3,1,1
city_landing,filters-categories_click,Kirov / Производство,1,1
city_landing,search-tools-button_open,Sharm-el-Sheikh / Индивидуальные,6,5
city_landing,price_button_submit,Istanbul / Показать предложения (104),3,3
city_landing,dates_filter_mobile,Astrakhan / Завтра,1,1
city_landing,search-tools-button_open,Venice / По рейтингу,12,10
city_landing,ticket-type_checkbox,Bakhchisaray / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),3,3
city_landing,price_button_close,Malta,5,4
city_landing,search-tools-button_open,Tartu / По рейтингу,1,1
city_landing,search-tools-button_open,Ivanovo / Фильтры,4,3
city_landing,price_button_submit,Berlin / Показать предложения (54),1,1
city_landing,search-tools-button_open,Kaliningrad / Категории ОБЗОРНАЯ ЭКСКУРСИЯ ПО КАЛИНИНГРАДУ,1,1
city_landing,price_button_submit,Kislovodsk / Показать предложения (30),28,23
city_landing,end_date_click,Istanbul,522,407
city_landing,start_date_click,Washington,3,3
city_landing,filters-categories_click,Paris / Индивидуальные,20,14
city_landing,clear_filter_mobile,Mezmay,1,1
city_landing,filters-categories_click,Samara / Пешеходные,37,28
city_landing,price_button_submit,Budva / Показать предложения (61),2,2
city_landing,price_button_submit,Belek / Показать предложения (61),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (194),2,1
city_landing,filters-categories_click,Tbilisi / Трансферы,15,14
city_landing,search-tools-button_open,Vienna / ЭКСКУРСИИ В ВЕНЕ,1,1
city_landing,ticket-type_checkbox,Tyumen / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),9,8
city_landing,price_button_submit,Vyborg / Показать предложения (6),17,16
city_landing,search-tools-button_open,Cyprus / Сортировка,60,56
city_landing,search-tools-button_open,Corfu / Категории,2,2
city_landing,price_button_submit,Smolensk / Показать предложения (11),2,2
city_landing,search-tools-button_open,Herceg Novi / Выбрано: 0,3,2
city_landing,search-tools-button_open,Barcelona / Фильтры,37,33
city_landing,price_button_submit,Bodrum / Показать предложения (30),9,6
city_landing,ticket-type_checkbox,Yessentuki / Индивидуальная,1,1
city_landing,price_button_submit,Sevastopol / Показать предложения (13),15,14
city_landing,filters-categories_click,Rome / По рейтингу,12,11
city_landing,search-tools-button_open,Gaspra / Фильтры,5,4
City Page,Page Visit,Murmansk,7087,4562
city_landing,ticket-type_checkbox,Gorno-Altaysk / Групповая,19,13
city_landing,filters-categories_click,Sevastopol / Сначала самые популярные,141,119
city_landing,price_button_submit,Sevastopol / Показать предложения (5),8,8
city_landing,price_button_submit,Tallinn / Показать предложения (2),1,1
city_landing,price_button_submit,Moscow / Показать предложения (416),3,2
city_landing,price_button_submit,Pyatigorsk / Показать предложения (10),23,21
city_landing,dates_filter_mobile,Nizhny Novgorod / Сегодня,106,86
city_landing,filters-categories_click,Perm / ПЕРМЬ МИСТИЧЕСКАЯ ЭКСКУРСИЯ,4,2
city_landing,filters-categories_click,Nizhny Novgorod / АВТОБУСНЫЕ ЭКСКУРСИИ ПО НИЖНЕМУ НОВГОРОДУ,1,1
city_landing,filters-categories_click,Venice / Индивидуальные,4,4
city_landing,price_button_submit,Saint Petersburg / Показать предложения (438),1,1
city_landing,price_button_submit,Kazan / Показать предложения (110),2,2
city_landing,search-tools-button_open,Kerch / Выбрано: 0,12,12
city_landing,price_button_submit,Saint Petersburg / Показать предложения (33),37,33
city_landing,filters-categories_click,Bucharest / Сначала самые дешевые,3,3
city_landing,search-tools-button_open,Tomsk / Фильтры,14,12
city_landing,ticket-type_checkbox,Petrozavodsk / Групповая,43,33
city_landing,price_button_submit,Krasnodar / Показать предложения (23),26,23
city_landing,filters-categories_click,Vyborg / Для детей,11,8
city_landing,price_button_submit,Alushta / Показать предложения (21),19,10
city_landing,price_button_close,Kaspiysk,4,3
city_landing,search-tools-button_open,Hurghada / Выбрано: 0,199,195
city_landing,price_button_submit,Saint Petersburg / Показать предложения (558),2,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (198),3,2
city_landing,price_button_submit,Sevastopol / Ищем экскурсии...,1,1
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (85),1,1
city_landing,search-tools-button_open,Plyos / Сортировка,1,1
city_landing,start_date_click,Staraya Russa,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (199),1,1
city_landing,dates_filter_mobile,Anapa / Завтра,181,146
city_landing,ticket-type_checkbox,Balaclava / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),9,9
city_landing,filters-categories_click,Budapest / АВТОБУСНАЯ ЭКСКУРСИЯ БУДАПЕШТ,1,1
city_landing,price_button_submit,Sochi / Показать предложения (279),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (60),29,26
city_landing,price_button_submit,Murmansk / Показать предложения (3),14,11
city_landing,ticket-type_checkbox,Sofia / Групповая,7,4
city_landing,price_first,Sortavala,2,2
city_landing,dates_filter_mobile,Smolensk / Завтра,18,13
city_landing,price_button_close,Paris,30,26
city_landing,price_button_submit,Minsk / Показать предложения (48),12,12
city_landing,price_button_submit,Saint Petersburg / Показать предложения (169),3,3
